system:index,PANELID,first,.geo
00000000000000000638,1593,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000639,1594,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063a,1595,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063b,1596,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063c,1597,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063d,1598,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063e,1599,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063f,1600,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000640,1601,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000641,1602,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000642,1603,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000643,1604,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000644,1605,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000645,1606,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000646,1607,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000647,1608,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000648,1609,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000649,1610,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064a,1611,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064b,1612,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064c,1613,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064d,1614,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064e,1615,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064f,1616,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000650,1617,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000651,1618,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000652,1619,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000653,1620,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000654,1621,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000655,1622,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c7,1224,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c8,1225,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c9,1226,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ca,1227,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cb,1228,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cc,1229,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cd,1230,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ce,1231,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cf,1232,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d0,1233,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d1,1234,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d2,1235,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d3,1236,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d4,1237,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d5,1238,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d6,1239,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d7,1240,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d8,1241,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d9,1242,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004da,1243,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004db,1244,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084c,2125,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bb,1212,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084b,2124,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f7a,3963,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f7b,3964,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f7c,3965,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f7d,3966,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f7e,3967,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f7f,3968,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f80,3969,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f81,3970,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f82,3971,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f83,3972,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f84,3973,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f85,3974,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f86,3975,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f87,3976,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f88,3977,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f89,3978,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f8a,3979,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f8b,3980,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f8c,3981,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001124,4389,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001125,4390,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001126,4391,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001127,4392,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001128,4393,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001129,4394,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112a,4395,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112b,4396,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112c,4397,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112d,4398,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112e,4399,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112f,4400,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001130,4401,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001131,4402,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001132,4403,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001133,4404,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001134,4405,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001135,4406,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001136,4407,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001137,4408,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001138,4409,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001139,4410,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113a,4411,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113b,4412,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113c,4413,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113d,4414,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113e,4415,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113f,4416,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001140,4417,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001141,4418,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001142,4419,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001143,4420,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001144,4421,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ee4,3813,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ee5,3814,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ee6,3815,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ee7,3816,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ee8,3817,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ee9,3818,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eea,3819,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eeb,3820,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eec,3821,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eed,3822,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eee,3823,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eef,3824,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef0,3825,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef1,3826,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef2,3827,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef3,3828,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef4,3829,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef5,3830,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef6,3831,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef7,3832,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef8,3833,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef9,3834,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efa,3835,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efb,3836,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efc,3837,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efd,3838,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efe,3839,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eff,3840,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f00,3841,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f01,3842,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f02,3843,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f03,3844,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f04,3845,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f05,3846,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f06,3847,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f07,3848,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f08,3849,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f09,3850,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0a,3851,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0b,3852,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0c,3853,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0d,3854,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0e,3855,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0f,3856,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f10,3857,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f11,3858,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f12,3859,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f13,3860,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f14,3861,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f15,3862,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f16,3863,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f17,3864,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f18,3865,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f19,3866,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1a,3867,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1b,3868,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1c,3869,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1d,3870,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1e,3871,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1f,3872,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f20,3873,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f21,3874,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f22,3875,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f23,3876,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f24,3877,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f25,3878,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f26,3879,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f27,3880,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f28,3881,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f29,3882,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f2a,3883,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f2b,3884,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f2c,3885,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f2d,3886,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f2e,3887,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f2f,3888,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f30,3889,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f31,3890,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f32,3891,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f33,3892,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f34,3893,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f35,3894,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f36,3895,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f37,3896,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f38,3897,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f39,3898,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3a,3899,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3b,3900,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3c,3901,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3d,3902,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3e,3903,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3f,3904,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f40,3905,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f41,3906,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f42,3907,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f43,3908,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f44,3909,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f45,3910,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f46,3911,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f47,3912,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f48,3913,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f49,3914,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f4a,3915,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f4b,3916,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f4c,3917,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f4d,3918,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f4e,3919,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f4f,3920,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f50,3921,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f51,3922,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f52,3923,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f53,3924,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f54,3925,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f55,3926,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f56,3927,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f57,3928,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f58,3929,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f59,3930,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f5a,3931,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f5b,3932,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f5c,3933,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f5d,3934,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f5e,3935,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f5f,3936,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f60,3937,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f61,3938,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f62,3939,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f63,3940,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f64,3941,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f65,3942,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f66,3943,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f67,3944,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f68,3945,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f69,3946,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6a,3947,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6b,3948,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6c,3949,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6d,3950,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6e,3951,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6f,3952,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f70,3953,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f71,3954,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f72,3955,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
